ic calculation: SQRT
pos	Ic
8934.30	1.112e+02
8937.00	1.084e+02
8939.60	1.116e+02
8942.10	1.126e+02
8944.80	1.113e+02
8947.40	1.106e+02
8950.00	1.116e+02
8952.60	1.110e+02
8955.20	1.108e+02
8957.80	1.116e+02
8960.40	1.091e+02
8963.10	1.115e+02
8965.70	1.107e+02
8968.30	1.104e+02
8970.90	1.108e+02
8973.50	1.106e+02
8976.10	1.126e+02
8978.70	1.119e+02
8981.40	1.124e+02
8984.00	1.128e+02
8986.60	1.131e+02
8989.20	1.126e+02
8991.90	1.109e+02
8994.50	1.113e+02
8997.10	1.113e+02
8999.80	1.120e+02
9002.50	1.117e+02
9005.10	1.140e+02
9007.80	1.122e+02
9010.40	1.104e+02
9013.00	1.118e+02
9015.70	1.120e+02
9018.30	1.143e+02
9021.00	1.150e+02
9023.60	1.122e+02
9026.20	1.130e+02
9028.90	1.109e+02
9031.50	1.126e+02
9034.10	1.135e+02
9036.80	1.117e+02
9039.40	1.086e+02
9042.00	1.099e+02
9044.70	1.100e+02
9047.40	1.091e+02
9050.00	1.063e+02
9052.60	1.096e+02
9055.30	1.088e+02
9057.90	1.083e+02
9060.50	1.097e+02
9063.20	1.073e+02
9065.80	1.079e+02
9068.40	1.096e+02
9071.10	1.105e+02
9073.80	1.074e+02
9076.40	1.093e+02
9079.10	1.085e+02
9081.70	1.080e+02
9084.40	1.082e+02
9087.10	1.104e+02
9089.70	1.093e+02
9092.40	1.093e+02
9095.10	1.055e+02
9097.70	1.093e+02
9100.40	1.109e+02
9103.00	1.097e+02
9105.60	1.106e+02
9108.20	1.107e+02
9110.80	1.114e+02
9113.40	1.135e+02
9116.00	1.129e+02
9118.60	1.130e+02
9121.20	1.135e+02
9123.70	1.135e+02
9126.40	1.112e+02
9129.00	1.129e+02
9131.60	1.123e+02
9134.20	1.140e+02
9136.90	1.133e+02
9139.60	1.142e+02
9142.20	1.127e+02
9144.90	1.148e+02
9147.50	1.161e+02
9150.20	1.149e+02
9152.80	1.131e+02
9155.50	1.145e+02
9158.10	1.151e+02
9160.80	1.142e+02
9163.40	1.128e+02
9166.00	1.111e+02
9168.60	1.161e+02
9171.20	1.140e+02
9173.90	1.121e+02
9176.50	1.143e+02
9179.10	1.151e+02
9181.70	1.145e+02
9184.30	1.135e+02
9186.90	1.176e+02
9189.50	1.165e+02
9192.20	1.167e+02
9194.90	1.149e+02
9197.50	1.137e+02
9200.10	1.132e+02
9202.80	1.120e+02
9205.50	1.134e+02
9208.10	1.149e+02
9210.70	1.147e+02
9213.40	1.098e+02
9216.10	1.115e+02
9218.70	1.112e+02
9221.40	1.134e+02
9224.10	1.129e+02
9226.70	1.113e+02
9229.40	1.102e+02
9232.00	1.126e+02
9234.70	1.119e+02
9237.30	1.119e+02
9240.00	1.116e+02
9242.60	1.136e+02
9245.20	1.146e+02
9247.90	1.131e+02
9250.50	1.135e+02
9253.10	1.132e+02
9255.80	1.142e+02
9258.40	1.144e+02
9261.10	1.164e+02
9263.80	1.167e+02
9266.40	1.163e+02
9269.10	1.149e+02
9271.80	1.142e+02
9274.40	1.154e+02
9277.10	1.118e+02
9279.80	1.139e+02
9282.50	1.171e+02
9285.20	1.163e+02
9287.80	1.166e+02
9290.60	1.162e+02
9293.20	1.154e+02
9295.90	1.149e+02
9298.60	1.157e+02
9301.30	1.162e+02
9303.90	1.169e+02
9306.60	1.161e+02
9309.30	1.167e+02
9311.90	1.191e+02
9314.60	1.196e+02
9317.30	1.173e+02
9319.90	1.185e+02
9322.60	1.187e+02
9325.20	1.182e+02
9327.90	1.172e+02
9330.50	1.177e+02
9333.10	1.167e+02
9335.80	1.128e+02
9338.40	1.146e+02
9341.10	1.143e+02
9343.70	1.144e+02
9346.40	1.150e+02
9349.00	1.130e+02
9351.70	1.141e+02
9354.30	1.109e+02
9357.00	1.108e+02
9359.60	1.136e+02
9362.30	1.126e+02
9364.90	1.094e+02
9367.60	1.110e+02
9370.20	1.107e+02
9372.90	1.107e+02
9375.50	1.106e+02
9378.20	1.122e+02
9380.80	1.110e+02
9383.50	1.094e+02
9386.10	1.123e+02
9388.80	1.113e+02
9391.40	1.113e+02
9394.10	1.119e+02
9396.80	1.085e+02
9399.50	1.101e+02
9402.20	1.068e+02
9404.80	1.090e+02
9407.50	1.097e+02
9410.20	1.108e+02
9412.90	1.124e+02
9415.50	1.113e+02
9418.20	1.095e+02
9420.90	1.119e+02
9423.60	1.125e+02
9426.20	1.096e+02
9428.90	1.111e+02
9431.60	1.119e+02
9434.20	1.119e+02
9436.90	1.127e+02
9439.50	1.125e+02
9442.20	1.104e+02
9444.80	1.093e+02
9447.50	1.061e+02
9450.10	1.121e+02
9452.80	1.111e+02
9455.40	1.109e+02
9458.00	1.123e+02
9460.70	1.101e+02
9463.40	1.130e+02
9466.00	1.130e+02
9468.70	1.126e+02
9471.40	1.118e+02
9474.00	1.125e+02
9476.70	1.130e+02
9479.40	1.143e+02
9482.10	1.148e+02
9484.70	1.149e+02
9487.40	1.139e+02
9490.10	1.171e+02
9492.80	1.166e+02
9495.40	1.153e+02
9498.10	1.152e+02
9500.80	1.148e+02
9503.40	1.154e+02
9506.00	1.145e+02
9508.60	1.159e+02
9511.20	1.156e+02
9513.80	1.165e+02
9516.40	1.142e+02
9519.00	1.131e+02
9521.60	1.124e+02
9524.30	1.097e+02
9526.90	1.146e+02
9529.60	1.132e+02
9532.20	1.127e+02
9534.90	1.110e+02
9537.60	1.116e+02
9540.20	1.110e+02
9542.90	1.095e+02
9545.60	1.085e+02
9548.20	1.099e+02
9550.90	1.101e+02
9553.60	1.075e+02
9556.20	1.069e+02
9558.90	1.094e+02
9561.50	1.097e+02
9564.20	1.085e+02
9566.80	1.093e+02
9569.40	1.106e+02
9572.00	1.078e+02
9574.70	1.071e+02
9577.30	1.072e+02
9579.90	1.072e+02
9582.50	1.097e+02
9585.20	1.078e+02
9587.80	1.076e+02
9590.40	1.104e+02
9593.10	1.079e+02
9595.70	1.087e+02
9598.30	1.101e+02
9601.00	1.103e+02
9603.70	1.107e+02
9606.30	1.127e+02
9608.90	1.105e+02
9611.60	1.124e+02
9614.30	1.116e+02
9616.90	1.100e+02
9619.60	1.114e+02
9622.20	1.125e+02
9624.80	1.132e+02
9627.50	1.131e+02
9630.10	1.077e+02
9632.70	1.087e+02
9635.40	1.098e+02
9638.00	1.101e+02
9640.70	1.102e+02
9643.30	1.101e+02
9645.90	1.100e+02
9648.60	1.099e+02
9651.20	1.098e+02
9653.80	1.116e+02
9656.50	1.122e+02
9659.20	1.117e+02
9661.80	1.118e+02
9664.50	1.128e+02
9667.20	1.142e+02
9669.90	1.136e+02
9672.50	1.114e+02
9675.20	1.103e+02
9677.90	1.100e+02
9680.60	1.093e+02
9683.20	1.104e+02
9685.90	1.127e+02
9688.60	1.111e+02
9691.30	1.090e+02
9694.00	1.104e+02
9696.60	1.089e+02
9699.30	1.092e+02
9702.00	1.082e+02
9704.70	1.105e+02
9707.30	1.104e+02
9710.00	1.102e+02
9712.70	1.110e+02
9715.40	1.136e+02
9718.00	1.130e+02
9720.70	1.142e+02
9723.40	1.124e+02
9726.00	1.095e+02
9728.70	1.089e+02
9731.30	1.087e+02
9734.00	1.098e+02
9736.60	1.109e+02
9739.30	1.127e+02
9741.90	1.111e+02
9744.60	1.113e+02
9747.20	1.128e+02
9749.90	1.121e+02
9752.50	1.098e+02
9755.20	1.118e+02
9757.90	1.143e+02
9760.50	1.145e+02
9763.20	1.152e+02
9765.80	1.160e+02
9768.50	1.163e+02
9771.10	1.162e+02
9773.80	1.150e+02
9776.40	1.170e+02
9779.10	1.113e+02
9781.80	1.151e+02
9784.40	1.143e+02
9787.10	1.165e+02
9789.80	1.155e+02
9792.50	1.166e+02
9795.20	1.158e+02
9797.80	1.146e+02
9800.50	1.147e+02
9803.20	1.124e+02
9805.90	1.100e+02
9808.50	1.135e+02
9811.20	1.134e+02
9813.90	1.155e+02
9816.50	1.153e+02
9819.20	1.151e+02
9821.90	1.154e+02
9824.50	1.146e+02
9827.20	1.152e+02
9829.90	1.146e+02
9832.60	1.142e+02
9835.20	1.132e+02
9837.90	1.137e+02
9840.60	1.111e+02
9843.20	1.113e+02
9845.90	1.105e+02
9848.60	9.896e+01
9851.20	1.083e+02
9853.90	1.112e+02
9856.50	1.133e+02
9859.20	1.145e+02
9861.80	1.138e+02
9864.50	1.136e+02
9867.20	1.140e+02
9869.80	1.145e+02
9872.50	1.144e+02
9875.20	1.141e+02
9877.80	1.136e+02
9880.50	1.153e+02
9883.20	1.153e+02
9885.90	1.136e+02
9888.50	1.127e+02
9891.20	1.125e+02
9893.80	1.142e+02
9896.50	1.140e+02
9899.10	1.124e+02
9901.70	1.149e+02
9904.30	1.120e+02
9906.90	1.120e+02
9909.50	1.118e+02
9912.10	1.106e+02
9914.70	1.094e+02
9917.40	1.125e+02
9920.00	1.101e+02
9922.60	1.108e+02
9925.30	1.112e+02
9927.90	1.133e+02
9930.50	1.120e+02
9933.20	1.094e+02
9935.90	1.059e+02
9938.50	1.083e+02
9941.20	1.092e+02
9943.80	1.071e+02
9946.50	1.110e+02
9949.10	1.115e+02
9951.80	1.115e+02
9954.50	1.123e+02
9957.10	1.121e+02
9959.70	1.137e+02
9962.40	1.101e+02
9965.00	1.128e+02
9967.60	1.112e+02
9970.30	1.134e+02
9972.90	1.091e+02
9975.50	1.095e+02
9978.20	1.093e+02
9980.80	1.115e+02
9983.50	1.125e+02
9986.10	1.121e+02
9988.80	1.111e+02
9991.40	1.129e+02
9994.10	1.139e+02
9996.70	1.130e+02
9999.40	1.147e+02
10002.10	1.144e+02
10004.70	1.133e+02
10007.40	1.124e+02
10010.00	1.112e+02
10012.70	1.120e+02
10015.30	1.114e+02
10018.00	1.141e+02
10020.70	1.143e+02
10023.30	1.141e+02
10026.00	1.119e+02
10028.70	1.105e+02
10031.30	1.101e+02
10033.90	1.106e+02
10036.60	1.092e+02
10039.30	1.113e+02
10041.90	1.121e+02
10044.60	1.111e+02
10047.30	1.092e+02
10049.90	1.102e+02
10052.60	1.105e+02
10055.30	1.111e+02
10058.00	1.113e+02
10060.60	1.097e+02
10063.30	1.083e+02
10066.00	1.093e+02
10068.70	1.098e+02
10071.30	1.084e+02
10074.00	1.102e+02
10076.70	1.067e+02
10079.30	1.056e+02
10082.00	1.062e+02
10084.70	1.059e+02
10087.40	1.034e+02
10090.00	1.053e+02
10092.70	1.070e+02
10095.40	1.074e+02
10098.00	1.075e+02
10100.70	1.073e+02
10103.40	1.090e+02
10106.10	1.092e+02
10108.80	1.086e+02
10111.40	1.088e+02
10114.10	1.048e+02
10116.80	1.087e+02
10119.40	1.108e+02
10122.10	1.079e+02
10124.70	1.030e+02
10127.40	1.043e+02
10130.00	1.070e+02
10132.70	1.089e+02
10135.30	1.083e+02
10137.90	1.091e+02
10140.60	1.087e+02
10143.20	1.079e+02
10145.90	1.088e+02
10148.50	1.109e+02
10151.20	1.106e+02
10153.80	1.097e+02
10156.50	1.103e+02
10159.10	1.093e+02
10161.80	1.087e+02
10164.40	1.078e+02
10167.10	1.093e+02
10169.70	1.089e+02
10172.40	1.099e+02
10175.10	1.133e+02
10177.80	1.124e+02
10180.40	1.110e+02
10183.10	1.119e+02
10185.80	1.122e+02
10188.50	1.078e+02
10191.20	1.066e+02
10193.90	1.051e+02
10196.50	1.078e+02
10199.20	8.293e+01
10201.90	5.857e+01
10204.50	7.736e+01
10207.20	7.366e+01
10209.90	7.095e+01
10212.50	7.029e+01
10215.20	7.552e+01
10217.80	8.104e+01
10220.50	7.870e+01
10223.20	8.289e+01
10225.90	8.584e+01
10228.60	8.485e+01
10231.20	8.458e+01
10233.90	8.194e+01
10236.60	7.754e+01
10239.30	7.492e+01
10241.90	6.554e+01
10244.60	6.632e+01
10247.30	6.382e+01
10249.90	1.718e+01
10252.60	1.445e+00
10255.20	6.404e-01
10257.90	6.440e-01
10260.50	7.474e-01
10263.20	6.439e-01
10265.90	9.571e-01
10268.60	5.582e-01
10271.20	8.861e-01
10273.90	4.859e-01
10276.60	7.796e-01
10279.20	8.110e-01
10281.90	8.980e-01
10284.60	6.505e-01
10287.30	7.680e-01
10289.90	7.740e-01
10292.60	7.234e-01
10295.20	6.242e-01
10297.90	7.088e-01
10300.50	5.558e-01
10303.10	6.132e-01
10305.80	6.221e-01
10308.40	8.210e-01
10311.00	6.200e-01
10313.60	7.454e-01
10316.30	7.004e-01
10318.90	8.605e-01
10321.50	6.490e-01
10324.20	8.361e-01
10326.80	4.998e-01
10329.50	8.104e-01
10332.10	8.231e-01
10334.80	8.560e-01
10337.40	7.207e-01
10340.10	8.830e-01
10342.70	6.215e-01
10345.40	5.992e-01
10348.00	9.690e-01
10350.70	8.530e-01
10353.30	7.853e-01
10356.00	6.640e-01
10358.60	8.624e-01
10361.30	6.678e-01
10363.90	7.724e-01
10366.60	8.277e-01
10369.20	5.584e-01
10371.90	6.507e-01
10374.50	7.862e-01
10377.20	7.918e-01
10379.80	7.874e-01
10382.50	7.028e-01
10385.10	8.073e-01
10387.80	6.966e-01
10390.40	8.262e-01
10393.00	7.221e-01
10395.70	6.416e-01
10398.40	8.669e-01
10401.00	5.304e-01
10403.60	6.700e-01
10406.30	5.059e-01
10408.90	8.816e-01
10411.60	2.253e+00
10414.20	2.566e+01
10416.90	1.261e+02
10419.50	1.304e+02
10422.20	1.284e+02
10424.80	1.228e+02
10427.50	1.137e+02
10430.10	1.060e+02
10432.80	1.106e+02
10435.40	1.201e+02
10438.10	1.262e+02
10440.80	1.291e+02
10443.40	1.292e+02
10446.10	1.308e+02
10448.80	1.286e+02
10451.40	1.294e+02
10454.10	1.297e+02
10456.80	1.252e+02
10459.40	1.169e+02
10462.10	1.036e+02
10464.70	1.034e+02
10467.40	1.072e+02
10470.10	1.125e+02
10472.70	1.211e+02
10475.40	1.276e+02
10478.10	1.291e+02
10480.80	1.296e+02
10483.40	1.298e+02
10486.10	1.316e+02
10488.80	1.328e+02
10491.50	1.336e+02
10494.20	1.339e+02
10496.90	1.344e+02
10499.60	1.341e+02
10502.30	1.341e+02
10505.00	1.342e+02
10507.60	1.354e+02
10510.30	1.360e+02
10513.00	1.365e+02
10515.70	1.367e+02
10518.40	1.353e+02
10521.10	1.365e+02
10523.70	1.371e+02
10526.40	1.368e+02
10529.00	1.368e+02
10531.70	1.368e+02
10534.30	1.346e+02
10536.90	1.350e+02
10539.60	1.357e+02
10542.20	1.352e+02
10544.90	1.349e+02
10547.50	1.347e+02
10550.20	1.343e+02
10552.80	1.338e+02
10555.50	1.325e+02
10558.10	1.341e+02
10560.80	1.365e+02
10563.50	1.365e+02
10566.10	1.364e+02
10568.80	1.360e+02
10571.50	1.356e+02
10574.20	1.352e+02
10576.90	1.351e+02
10579.60	1.345e+02
10582.30	1.354e+02
10584.90	1.345e+02
10587.60	1.330e+02
10590.30	1.341e+02
10593.00	1.337e+02
10595.60	1.314e+02
10598.30	1.330e+02
10601.00	1.337e+02
10603.60	1.311e+02
10606.30	1.328e+02
10608.90	1.322e+02
10611.60	1.321e+02
10614.30	1.299e+02
10616.90	1.310e+02
10619.60	1.333e+02
10622.30	1.338e+02
10625.00	1.332e+02
10627.70	1.325e+02
10630.40	1.323e+02
10633.00	1.337e+02
10635.70	1.344e+02
10638.40	1.348e+02
10641.10	1.346e+02
10643.70	1.351e+02
10646.40	1.353e+02
10649.00	1.359e+02
10651.70	1.361e+02
10654.30	1.360e+02
10657.00	1.365e+02
10659.60	1.369e+02
10662.30	1.365e+02
10665.00	1.365e+02
10667.60	1.368e+02
10670.30	1.363e+02
10672.90	1.343e+02
10675.60	1.356e+02
10678.30	1.349e+02
10681.00	1.349e+02
10683.70	1.352e+02
10686.40	1.368e+02
10689.00	1.368e+02
10691.70	1.373e+02
10694.40	1.373e+02
10697.00	1.365e+02
10699.60	1.351e+02
10702.30	1.355e+02
10705.00	1.348e+02
10707.60	1.366e+02
10710.20	1.368e+02
10712.90	1.364e+02
10715.50	1.360e+02
10718.10	1.357e+02
10720.80	1.355e+02
10723.40	1.361e+02
10726.00	1.358e+02
10728.70	1.352e+02
10731.30	1.356e+02
10734.00	1.360e+02
10736.60	1.361e+02
10739.30	1.370e+02
10741.90	1.373e+02
10744.60	1.378e+02
10747.20	1.372e+02
10749.90	1.375e+02
10752.60	1.375e+02
10755.20	1.376e+02
10757.90	1.366e+02
10760.50	1.374e+02
10763.20	1.358e+02
10765.80	1.356e+02
10768.50	1.350e+02
10771.10	1.338e+02
10773.80	1.332e+02
10776.40	1.312e+02
10779.10	1.346e+02
10781.70	1.359e+02
10784.30	1.359e+02
10787.00	1.358e+02
10789.60	1.364e+02
10792.20	1.371e+02
10794.90	1.371e+02
10797.50	1.380e+02
10800.20	1.386e+02
10802.80	1.383e+02
10805.50	1.380e+02
10808.10	1.378e+02
10810.80	1.374e+02
10813.40	1.378e+02
10816.10	1.383e+02
10818.80	1.379e+02
10821.40	1.380e+02
10824.10	1.376e+02
10826.80	1.375e+02
10829.40	1.374e+02
10832.10	1.373e+02
10834.80	1.379e+02
10837.40	1.377e+02
10840.00	1.385e+02
10842.70	1.379e+02
10845.40	1.390e+02
10848.00	1.380e+02
10850.70	1.372e+02
10853.40	1.379e+02
10856.00	1.375e+02
10858.60	1.372e+02
10861.30	1.359e+02
10864.00	1.362e+02
10866.60	1.369e+02
10869.30	1.372e+02
10872.00	1.378e+02
10874.70	1.374e+02
10877.30	1.363e+02
10880.00	1.361e+02
10882.70	1.342e+02
10885.40	1.357e+02
10888.10	1.355e+02
10890.80	1.352e+02
10893.50	1.346e+02
10896.20	1.344e+02
10898.90	1.337e+02
10901.60	1.342e+02
10904.30	1.346e+02
10907.00	1.342e+02
10909.70	1.341e+02
10912.40	1.338e+02
10915.00	1.342e+02
10917.70	1.341e+02
10920.40	1.342e+02
10923.00	1.339e+02
10925.70	1.342e+02
10928.30	1.338e+02
10931.00	1.322e+02
10933.60	1.340e+02
10936.20	1.341e+02
10938.90	1.346e+02
10941.60	1.340e+02
10944.20	1.342e+02
10946.80	1.339e+02
10949.50	1.337e+02
10952.20	1.335e+02
10954.90	1.343e+02
10957.50	1.349e+02
10960.20	1.344e+02
10962.90	1.355e+02
10965.50	1.353e+02
10968.20	1.349e+02
10970.90	1.350e+02
10973.50	1.355e+02
10976.20	1.362e+02
10978.90	1.362e+02
10981.60	1.363e+02
10984.20	1.362e+02
10986.90	1.341e+02
10989.60	1.357e+02
10992.20	1.358e+02
10994.80	1.353e+02
10997.50	1.370e+02
11000.20	1.371e+02
11002.90	1.378e+02
11005.50	1.378e+02
11008.20	1.389e+02
11010.90	1.391e+02
11013.60	1.385e+02
11016.30	1.408e+02
11019.00	1.385e+02
11021.70	1.409e+02
11024.40	1.405e+02
11027.10	1.399e+02
11029.80	1.401e+02
11032.40	1.400e+02
11035.10	1.384e+02
11037.80	1.384e+02
11040.40	1.382e+02
11043.10	1.365e+02
11045.80	1.385e+02
11048.40	1.387e+02
11051.10	1.383e+02
11053.70	1.367e+02
11056.40	1.307e+02
11059.00	1.368e+02
11061.60	1.370e+02
11064.30	1.371e+02
11067.00	1.369e+02
11069.70	1.367e+02
11072.40	1.345e+02
11075.20	1.348e+02
11077.90	1.339e+02
11080.60	1.342e+02
11083.30	1.350e+02
11086.00	1.346e+02
11088.70	1.352e+02
11091.40	1.336e+02
11094.00	1.349e+02
11096.70	1.348e+02
11099.30	1.350e+02
11102.00	1.360e+02
11104.60	1.365e+02
11107.20	1.368e+02
11109.80	1.364e+02
11112.40	1.378e+02
11115.00	1.378e+02
11117.60	1.376e+02
11120.30	1.385e+02
11123.00	1.387e+02
11125.60	1.384e+02
11128.20	1.379e+02
11130.90	1.384e+02
11133.60	1.383e+02
11136.20	1.391e+02
11138.90	1.398e+02
11141.60	1.393e+02
11144.20	1.375e+02
11146.90	1.390e+02
11149.60	1.388e+02
11152.20	1.392e+02
11154.80	1.392e+02
11157.50	1.384e+02
11160.20	1.384e+02
11162.80	1.375e+02
11165.40	1.372e+02
11168.10	1.378e+02
11170.80	1.380e+02
11173.40	1.375e+02
11176.00	1.353e+02
11178.70	1.345e+02
11181.30	1.368e+02
11183.90	1.372e+02
11186.60	1.370e+02
11189.20	1.368e+02
11191.80	1.374e+02
11194.40	1.374e+02
11197.00	1.372e+02
11199.70	1.362e+02
11202.30	1.362e+02
11205.00	1.353e+02
11207.70	1.357e+02
11210.30	1.355e+02
11213.00	1.348e+02
11215.70	1.342e+02
11218.30	1.342e+02
11221.00	1.344e+02
11223.70	1.352e+02
11226.40	1.352e+02
11229.00	1.353e+02
11231.70	1.352e+02
11234.40	1.351e+02
11237.00	1.347e+02
11239.60	1.348e+02
11242.30	1.355e+02
11245.00	1.360e+02
11247.60	1.357e+02
11250.30	1.359e+02
11253.00	1.350e+02
11255.60	1.351e+02
11258.30	1.348e+02
11261.00	1.346e+02
11263.70	1.354e+02
11266.40	1.353e+02
11269.00	1.362e+02
11271.70	1.364e+02
11274.40	1.363e+02
11277.10	1.362e+02
11279.80	1.372e+02
11282.50	1.368e+02
11285.20	1.379e+02
11287.80	1.378e+02
11290.60	1.379e+02
11293.30	1.381e+02
11296.00	1.387e+02
11298.60	1.385e+02
11301.40	1.372e+02
11304.10	1.377e+02
11306.70	1.369e+02
11309.40	1.368e+02
11312.10	1.376e+02
11314.80	1.379e+02
11317.40	1.381e+02
11320.10	1.379e+02
11322.80	1.381e+02
11325.40	1.371e+02
11328.10	1.370e+02
11330.80	1.383e+02
11333.40	1.362e+02
11336.00	1.364e+02
11338.70	1.372e+02
11341.40	1.378e+02
11344.00	1.374e+02
11346.60	1.362e+02
11349.30	1.358e+02
11352.00	1.366e+02
11354.60	1.374e+02
11357.20	1.371e+02
11359.90	1.369e+02
11362.50	1.372e+02
11365.20	1.372e+02
11367.90	1.375e+02
11370.50	1.379e+02
11373.20	1.388e+02
11375.80	1.387e+02
11378.60	1.389e+02
11381.20	1.391e+02
11383.90	1.392e+02
11386.60	1.384e+02
11389.30	1.395e+02
11391.90	1.391e+02
11394.60	1.382e+02
11397.40	1.388e+02
11400.00	1.391e+02
11402.70	1.395e+02
11405.40	1.393e+02
11408.10	1.386e+02
11410.80	1.410e+02
11413.50	1.406e+02
11416.20	1.409e+02
11418.90	1.413e+02
11421.50	1.417e+02
11424.20	1.412e+02
11426.90	1.418e+02
11429.60	1.414e+02
11432.20	1.408e+02
11434.90	1.404e+02
11437.50	1.400e+02
11440.20	1.398e+02
11442.80	1.396e+02
11445.50	1.393e+02
11448.10	1.390e+02
11450.80	1.389e+02
11453.50	1.383e+02
11456.20	1.379e+02
11458.90	1.379e+02
11461.60	1.381e+02
11464.30	1.380e+02
11467.00	1.377e+02
11469.60	1.377e+02
11472.40	1.375e+02
11475.10	1.374e+02
11477.70	1.356e+02
11480.40	1.354e+02
11483.10	1.360e+02
11485.70	1.357e+02
11488.40	1.340e+02
11491.00	1.343e+02
11493.70	1.350e+02
11496.30	1.348e+02
11498.90	1.354e+02
11501.50	1.352e+02
11504.20	1.345e+02
11506.80	1.342e+02
11509.40	1.352e+02
11512.10	1.353e+02
11514.70	1.358e+02
11517.40	1.347e+02
11520.00	1.345e+02
11522.70	1.340e+02
11525.30	1.334e+02
11528.00	1.335e+02
11530.60	1.336e+02
11533.30	1.348e+02
11535.90	1.355e+02
11538.60	1.354e+02
11541.20	1.353e+02
11543.90	1.350e+02
11546.50	1.353e+02
11549.20	1.360e+02
11551.80	1.366e+02
11554.50	1.361e+02
11557.10	1.362e+02
11559.80	1.365e+02
11562.40	1.360e+02
11565.00	1.367e+02
11567.70	1.371e+02
11570.30	1.366e+02
11572.90	1.364e+02
11575.60	1.363e+02
11578.30	1.365e+02
11580.90	1.371e+02
11583.50	1.379e+02
11586.20	1.387e+02
11588.90	1.385e+02
11591.50	1.384e+02
11594.20	1.388e+02
11596.90	1.382e+02
11599.60	1.381e+02
11602.20	1.389e+02
11604.90	1.387e+02
11607.60	1.384e+02
11610.20	1.375e+02
11612.90	1.371e+02
11615.60	1.362e+02
11618.20	1.353e+02
11620.90	1.366e+02
11623.50	1.369e+02
11626.20	1.367e+02
11628.80	1.372e+02
11631.50	1.365e+02
11634.10	1.368e+02
11636.80	1.371e+02
11639.40	1.378e+02
11642.10	1.371e+02
11644.80	1.377e+02
11647.50	1.357e+02
11650.20	1.369e+02
11652.90	1.375e+02
11655.60	1.365e+02
11658.20	1.370e+02
11660.90	1.379e+02
11663.60	1.373e+02
11666.30	1.374e+02
11668.90	1.381e+02
11671.60	1.385e+02
11674.30	1.389e+02
11676.90	1.392e+02
11679.60	1.390e+02
11682.30	1.394e+02
11684.90	1.404e+02
11687.60	1.408e+02
11690.30	1.412e+02
11693.00	1.407e+02
11695.70	1.408e+02
11698.40	1.402e+02
11701.10	1.397e+02
11703.80	1.387e+02
11706.50	1.390e+02
11709.20	1.383e+02
11711.90	1.393e+02
11714.60	1.394e+02
11717.30	1.394e+02
11720.00	1.382e+02
11722.70	1.355e+02
11725.30	1.358e+02
11728.00	1.387e+02
11730.70	1.382e+02
11733.30	1.390e+02
11735.90	1.381e+02
11738.60	1.378e+02
11741.20	1.381e+02
11743.80	1.368e+02
11746.50	1.364e+02
11749.20	1.364e+02
11751.80	1.361e+02
11754.40	1.356e+02
11757.10	1.358e+02
11759.80	1.361e+02
11762.40	1.331e+02
11765.10	1.368e+02
11767.80	1.335e+02
11770.50	1.358e+02
11773.20	1.367e+02
11775.90	1.365e+02
11778.60	1.362e+02
11781.20	1.360e+02
11783.90	1.355e+02
11786.60	1.351e+02
11789.30	1.342e+02
11791.90	1.335e+02
11794.60	1.325e+02
11797.30	1.329e+02
11800.00	1.348e+02
11802.60	1.354e+02
11805.40	1.346e+02
11808.10	1.348e+02
11810.70	1.350e+02
11813.40	1.350e+02
11816.10	1.359e+02
11818.80	1.349e+02
11821.50	1.371e+02
11824.10	1.371e+02
11826.80	1.360e+02
11829.50	1.357e+02
11832.10	1.353e+02
11834.80	1.357e+02
11837.40	1.360e+02
11840.10	1.360e+02
11842.70	1.357e+02
11845.40	1.356e+02
11848.10	1.356e+02
11850.80	1.359e+02
11853.40	1.358e+02
11856.10	1.362e+02
11858.80	1.363e+02
11861.50	1.364e+02
11864.20	1.359e+02
11866.90	1.357e+02
11869.60	1.359e+02
11872.30	1.359e+02
11875.00	1.355e+02
11877.70	1.348e+02
11880.30	1.350e+02
11883.00	1.342e+02
11885.60	1.336e+02
11888.20	1.344e+02
11890.90	1.352e+02
11893.50	1.348e+02
11896.10	1.351e+02
11898.80	1.348e+02
11901.40	1.350e+02
11904.10	1.349e+02
11906.70	1.342e+02
11909.40	1.352e+02
11912.10	1.349e+02
11914.70	1.345e+02
11917.30	1.307e+02
11920.00	1.321e+02
11922.70	1.309e+02
11925.30	1.288e+02
11928.00	1.292e+02
11930.70	1.298e+02
11933.30	1.311e+02
11935.90	1.320e+02
11938.60	1.321e+02
11941.30	1.331e+02
11943.90	1.337e+02
11946.60	1.343e+02
11949.20	1.346e+02
11951.90	1.350e+02
11954.50	1.353e+02
11957.20	1.345e+02
11959.80	1.354e+02
11962.50	1.336e+02
11965.10	1.358e+02
11967.80	1.358e+02
11970.40	1.357e+02
11973.10	1.354e+02
11975.70	1.349e+02
11978.40	1.365e+02
11981.10	1.373e+02
11983.70	1.379e+02
11986.40	1.381e+02
11989.10	1.368e+02
11991.70	1.374e+02
11994.30	1.380e+02
11997.00	1.387e+02
11999.70	1.386e+02
12002.30	1.392e+02
12005.00	1.384e+02
12007.60	1.377e+02
12010.20	1.369e+02
12012.90	1.368e+02
12015.60	1.364e+02
12018.20	1.354e+02
12020.80	1.364e+02
12023.50	1.351e+02
12026.20	1.360e+02
12028.90	1.351e+02
